Date,USD (PM),Value,able_trade_gold,gold_growth_rate,bit_growth_rate,gip,bip,gir,bir,C,G,B,total property,gold_macd,bit_macd,gold_quantile,bit_quantile,gold_dif,bit_dif,gold_dea,bit_dea
2016-10-10,1259.5,617.54,1.0,0.0005958291956305,0.0030699260943717,,,,,,,,,-13.1017526572268,3.147868016538502,0.46153846153846156,0.45,-17.584066863365024,1.118876251701181,-11.033190534751624,-0.45505775656807
2016-10-11,1253.45,614.77,1.0,-0.0048034934497816,-0.0044855393982575,,,,,,,,,-11.870486750893155,2.672215360882188,0.2926829268292683,0.0,-18.452244754059848,1.2150768439832973,-12.51700137861327,-0.1210308364577966
2016-10-12,1256.5,635.01,1.0,0.0024332841357851,0.0329228817281259,,,,,,,,,-9.858964630002069,4.8195494078015,0.0,0.0,-18.67885427236456,2.891187543418141,-13.749371957363527,0.4814128395173909
2016-10-13,1261.05,635.96,1.0,0.0036211699164345,0.0014960394324499,,,,,,,,,-7.249916777251624,6.025283707077277,0.0,0.022727272727272728,-18.280569943145792,4.247215156440689,-14.65561155451998,1.2345733029020505
2016-10-14,1251.75,634.02,1.0,-0.007374806708695,-0.0030505063211523,,,,,,,,,-6.15434723236428,6.1950360047751,0.044444444444444446,0.021739130434782608,-18.502078574747657,5.106470805886488,-15.424904958565516,2.008952803498938
2016-10-15,1251.75,637.94,0.0,0.0,0.0061827702596133,,,,,,,,,-4.863792586536562,6.4403794380035455,0.0,0.0,-18.464775325150868,6.034189952251154,-16.032879031882587,2.814000233249381
2016-10-16,1251.75,641.42,0.0,0.0,0.0054550584694483,,,,,,,,,-3.50759249685445,6.649402150704997,0.0,0.041666666666666664,-18.22512434241662,6.969876577440004,-16.471328093989396,3.645175502087506
2016-10-17,1254.8,638.97,1.0,0.0024365887757139,-0.0038196501512268,,,,,,,,,-1.784059102342745,6.0526695980211205,0.02040816326530612,0.0,-17.58636503295361,7.428094000850706,-16.694335481782236,4.401759201840146
2016-10-18,1258.2,636.29,1.0,0.0027095951546063,-0.004194250121289,,,,,,,,,0.1280998189082609,4.93903557783379,0.0196078431372549,0.038461538461538464,-16.614273094964574,7.488656437986265,-16.678323004418704,5.01913864906937
2016-10-19,1269.05,629.25,1.0,0.0086234302972499,-0.0110641374216158,,,,,,,,,3.0088382611750646,2.992049177755584,0.038461538461538464,0.038461538461538464,-14.797799091184288,6.8891693851666105,-16.30221822177182,5.393144796288818
2016-10-20,1271.65,627.72,1.0,0.0020487766439463,-0.0024314660309892,,,,,,,,,5.2858013093586536,1.3212490649803923,0.03773584905660377,0.037037037037037035,-12.998592403422665,6.218925461901563,-15.64149305810199,5.558300929411367
2016-10-21,1266.05,631.92,1.0,-0.0044037274407267,0.006690881284649,,,,,,,,,6.0063103751137135,0.6394823027169778,0.0,0.0,-11.88754907365592,5.957977368609477,-14.890704261212775,5.638236217250988
2016-10-22,1266.05,655.48,0.0,0.0,0.0372832004051146,,,,,,,,,6.414562200856494,3.082924257536643,0.017543859649122806,0.017543859649122806,-10.881602885677466,7.56506387821139,-14.088883986105714,6.023601749443069
2016-10-23,1266.05,653.25,0.0,0.0,-0.0034020870201989,,,,,,,,,6.591075917890066,4.058355518292215,0.017543859649122806,0.017241379310344827,-9.969461537424422,8.560073948375702,-13.264999496369455,6.530896189229595
2016-10-24,1265.55,651.39,1.0,-0.0003949291102247,-0.0028473019517795,,,,,,,,,6.534247478103499,4.100507655666977,0.03389830508474576,0.06666666666666667,-9.181094822554767,9.093713474021456,-12.448218561606518,7.043459646187968
2016-10-25,1269.4,655.31,1.0,0.0030421555845285,0.0060179001826861,,,,,,,,,6.87446453919787,4.283875141771276,0.03278688524590164,0.03225806451612903,-8.15167822460785,9.720881609795017,-11.588910494206784,7.578944038909377
2016-10-26,1270.5,651.45,1.0,0.0008665511265163,-0.0058903419755534,,,,,,,,,7.079041841427053,3.5433745790513638,0.03225806451612903,0.03225806451612903,-7.164509343314876,9.79355315081648,-10.704030264028402,8.021865861290797
2016-10-27,1266.25,682.22,1.0,-0.003345139708776,0.0472330954025634,,,,,,,,,6.488894919199353,6.674565013338626,0.0,0.015625,-6.648470939528806,12.193468994627436,-9.892918399128485,8.856186487958125
2016-10-28,1273.0,687.68,1.0,0.0053307008884501,0.0080032833983171,,,,,,,,,6.820765826181958,8.822651354577424,0.06153846153846154,0.0,-5.62993975776476,14.370343584569014,-9.04032267085574,9.959017907280302
2016-10-29,1273.0,685.91,0.0,0.0,-0.0025738715681712,,,,,,,,,6.836058058170046,9.299028834753194,0.014925373134328358,0.014925373134328358,-4.767786384499459,15.770910929001047,-8.185815413584482,11.12139651162445
2016-10-30,1273.0,698.0,0.0,0.0,0.0176262191832748,,,,,,,,,6.6365425066431545,10.450470365821054,0.014925373134328358,0.029411764705882353,-4.03797634693251,17.65294049026261,-7.356247600254087,12.42770530735208
2016-10-31,1272.0,702.0,1.0,-0.0007855459544383,0.0057306590257879,,,,,,,,,6.170087182379815,10.908279961652449,0.0,0.04285714285714286,-3.4999431112667025,19.24538028338486,-6.58498670245661,13.791240302558638
2016-11-01,1288.45,697.01,1.0,0.0129323899371069,-0.0071082621082621,,,,,,,,,7.773945129394097,9.735031590860892,0.028169014084507043,0.028169014084507043,-1.7262709965852991,19.875635046846696,-5.613243561282348,15.00811925141625
2016-11-02,1303.75,733.33,1.0,0.0118747332065659,0.0521082911292521,,,,,,,,,10.426859422141868,12.85139858215716,0.028169014084507043,0.028169014084507043,0.90354357755632,23.040243365264477,-4.309886133514614,16.614544074185893
2016-11-03,1301.0,686.17,1.0,-0.0021093000958772,-0.0643093832244693,,,,,,,,,11.270649172260333,7.808760183577796,0.028169014084507043,0.028169014084507043,2.7342695991480923,21.49501918892201,-2.901054986982073,17.590639097133117
2016-11-04,1302.8,683.69,1.0,0.0013835511145272,-0.0036142646865935,,,,,,,,,11.491334506086922,3.601507404982321,0.06944444444444445,0.0958904109589041,4.281029079322252,19.84158122524707,-1.4646381737212084,18.040827522755908
2016-11-05,1302.8,704.79,0.0,0.0,0.0308619403530838,,,,,,,,,11.05396670791535,3.139841753448806,0.0958904109589041,0.0958904109589041,5.444091018725885,20.00322861866141,-0.0828923352317896,18.433307741937007
2016-11-06,1302.8,712.0,0.0,0.0,0.010229997587934,,,,,,,,,10.20187727179598,3.2700277900605528,0.0958904109589041,0.0958904109589041,6.293280959640697,20.47707511072485,1.1923423237427078,18.842061215694574
2016-11-07,1283.05,709.96,1.0,-0.0151596561252686,-0.0028651685393257,,,,,,,,,6.590466421028304,2.5762705961489587,0.10810810810810811,0.2,5.311383836885398,20.45223033828768,2.0161506263712456,19.1640950402132
2016-11-08,1282.35,708.97,1.0,-0.0005455749970773,-0.0013944447574511,,,,,,,,,3.855314474234837,1.5305948984652318,0.25,0.24675324675324675,4.425722172768019,20.12071685175397,2.4980649356506004,19.355419402521356
2016-11-09,1281.4,720.93,1.0,-0.0007408273872186,0.0168695431400481,,,,,,,,,1.7720699437255965,1.9685485058770809,0.24675324675324675,0.24675324675324675,3.6056086504790974,20.585762218694526,2.7195736786163,19.601487965755982
2016-11-10,1267.5,721.5,1.0,-0.010847510535352,0.0007906454163373,,,,,,,,,-1.4502809258460507,1.855200865254972,0.2948717948717949,0.3670886075949367,1.8131480999625185,20.760988506540343,2.538288562885544,19.833388073912857
2016-11-11,1236.45,715.45,1.0,-0.0244970414201183,-0.0083853083853083,,,,,,,,,-7.4033210086741565,0.5530759064783979,0.3,0.38271604938271603,-2.0887870675358045,20.179060515461856,1.6128734368012738,19.902522562222657
2016-11-12,1236.45,703.71,0.0,0.0,-0.016409252917744,,,,,,,,,-10.775885400862592,-2.1533976889868427,0.3780487804878049,0.3780487804878049,-5.122054938737847,18.55664900660588,0.2658877616934496,19.633347851099305
2016-11-13,1236.45,702.28,0.0,0.0,-0.0020320870813262,,,,,,,,,-12.32970180137677,-4.27738372822332,0.3780487804878049,0.3855421686746988,-7.440175864167031,16.959983020959726,-1.2753249634786463,19.098674885071382
2016-11-14,1213.6,706.46,1.0,-0.0184803267418821,0.0059520419206015,,,,,,,,,-15.55047392445773,-5.199151783200904,0.4523809523809524,0.4470588235294118,-10.994371166264727,15.84920502057082,-3.2191342040358624,18.448780912171276
2016-11-15,1226.95,710.91,1.0,0.0110003295978906,0.0062990119752001,,,,,,,,,-14.991381867369464,-5.272760834830635,0.37209302325581395,0.3793103448275862,-12.588747871141775,15.153305390402124,-5.093056937457045,17.789685807817442
2016-11-16,1229.2,711.73,1.0,0.0018338155589062,0.0011534512104205,,,,,,,,,-13.475036444808945,-5.262200097416951,0.3793103448275862,0.3793103448275862,-13.514954715462636,14.500810746931847,-6.777436493058164,17.131910795640323
2016-11-17,1226.75,736.96,1.0,-0.0019931662870159,0.0354488359349753,,,,,,,,,-12.007366196650985,-2.071865012142148,0.4318181818181818,0.48314606741573035,-14.282040365965033,15.836995163051483,-8.278357267639539,16.872927669122557
2016-11-18,1211.0,747.52,1.0,-0.0128388017118402,0.0143291359096829,,,,,,,,,-12.317324945579998,1.076560338004633,0.35555555555555557,0.34065934065934067,-15.976685358627035,17.545777880375454,-9.818022885837038,17.007497711373137
2016-11-19,1211.0,748.98,0.0,0.0,0.001953125,,,,,,,,,-11.686888476338638,2.8697366384611485,0.2717391304347826,0.2717391304347826,-17.12232818354869,18.801083110411355,-11.27888394537937,17.36621479118078
2016-11-20,1211.0,729.06,0.0,0.0,-0.0265961707922775,,,,,,,,,-10.473442241443752,0.984083810225158,0.2717391304347826,0.3655913978494624,-17.824785346281715,17.981267172571506,-12.58806422555984,17.489225267458927
2016-11-21,1214.25,738.53,1.0,0.0026837324525185,0.0129893287246591,,,,,,,,,-8.519501728728383,0.6404205451771645,0.44680851063829785,0.4105263157894737,-17.912752806015078,17.889488108194655,-13.653001941650889,17.569277835606073
2016-11-22,1212.25,736.97,1.0,-0.0016471072678608,-0.0021123041718006,,,,,,,,,-6.854530341171333,-0.128015450519932,0.5208333333333334,0.4948453608247423,-17.93708340488297,17.489268179031114,-14.509818234297304,17.55327590429108
2016-11-23,1185.35,741.63,1.0,-0.0221901422973809,0.0063231881894784,,,,,,,,,-8.620456551314618,-0.3282245688994578,0.4948453608247423,0.4948453608247423,-19.89760357886894,17.34813554872892,-15.58737530321163,17.512247833178648
2016-11-24,1186.1,737.45,1.0,0.0006327245117475,-0.0056362337014413,,,,,,,,,-8.8954655648389,-1.2893330022557876,0.5360824742268041,0.5612244897959183,-21.147041281235943,16.706414706768783,-16.699308498816492,17.351081207896677
2016-11-25,1187.7,735.64,1.0,0.0013489587724476,-0.0024544036883857,,,,,,,,,-8.092815542587687,-2.371541115724412,0.5757575757575758,0.57,-21.7573182129338,15.868868010568915,-17.710910441639953,17.054638568431123
2016-11-26,1187.7,733.67,0.0,0.0,-0.0026779402968843,,,,,,,,,-6.84255731550693,-3.4879374555298384,0.5346534653465347,0.5346534653465347,-21.987508763831784,14.874677658724975,-18.56623010607832,16.618646386489896
2016-11-27,1187.7,727.96,0.0,0.0,-0.0077827906279388,,,,,,,,,-5.361691967239025,-5.036645382734964,0.5346534653465347,0.5098039215686274,-21.917287585602708,13.470743022280544,-19.236441601983195,15.989065713648026
2016-11-28,1187.0,727.31,1.0,-0.0005893744211501,-0.0008929062036376,,,,,,,,,-3.8910403003759626,-6.117817717521678,0.5533980582524272,0.5096153846153846,-21.66834178971817,12.165429640196976,-19.72282163953019,15.224338498957817
2016-11-29,1186.55,732.71,1.0,-0.0003791069924178,0.0074246194882513,,,,,,,,,-2.463107061829497,-6.0631334840288105,0.5904761904761905,0.5943396226415094,-21.262263553173625,11.434880071439808,-20.03071002225888,14.466446813454212
2016-11-30,1178.1,742.69,1.0,-0.0071214866630146,0.0136206684772966,,,,,,,,,-2.15227222832452,-4.700994088392282,0.5943396226415094,0.5943396226415094,-21.3758801649617,11.528325508209036,-20.29974405079944,13.878822552405175
2016-12-01,1161.85,742.05,1.0,-0.0137933961463373,-0.0008617323513176,,,,,,,,,-3.548557600696711,-3.93554538773391,0.5794392523364486,0.5555555555555556,-22.517592551234884,11.419106685071483,-20.74331375088653,13.386879378938438
2016-12-02,1173.5,772.43,1.0,0.0100271119335543,0.0409406374233542,,,,,,,,,-2.3725237376292654,0.3840008266649306,0.5688073394495413,0.6181818181818182,-22.226141086904818,13.62687989560402,-21.039879218090185,13.434879482271556
2016-12-03,1173.5,764.33,0.0,0.0,-0.0104863871159845,,,,,,,,,-1.127403755740275,1.7924661351280058,0.6396396396396397,0.6396396396396397,-21.74450656542785,14.55517081672656,-21.18080468755772,13.658937749162556
2016-12-04,1173.5,762.97,0.0,0.0,-0.0017793361506155,,,,,,,,,0.0983164013012256,2.158664965272834,0.6396396396396397,0.6696428571428571,-21.11935693674445,15.00810335245808,-21.168515137395065,13.928770869821662
2016-12-05,1162.2,754.63,1.0,-0.0096293140178951,-0.0109309671415652,,,,,,,,,-0.1948804373188721,0.9565799900704626,0.6548672566371682,0.5701754385964912,-21.29031541071936,14.5266333636157,-21.192875192059923,14.04834336858047
2016-12-06,1172.5,756.62,1.0,0.0088625021510927,0.0026370539204643,,,,,,,,,1.3326320891187322,0.1508330843135468,0.5652173913043478,0.46551724137931033,-20.35998013636072,14.142614046276435,-21.026296180920085,14.067197504119662
2016-12-07,1177.65,758.99,1.0,0.0043923240938167,0.0031323517749993,,,,,,,,,3.260895966424485,-0.3161005682342406,0.46551724137931033,0.46551724137931033,-18.988236201904783,13.86963464897326,-20.618684185117026,14.02768493309038
2016-12-08,1171.05,769.72,1.0,-0.0056043816074386,0.0141372086588756,,,,,,,,,3.8321129066229886,0.5215565922307022,0.5128205128205128,0.423728813559322,-18.223613618477657,14.353657803234569,-20.13967007178915,14.092879507119218
2016-12-09,1163.6,770.02,1.0,-0.0063618120490158,0.0003897521176531,,,,,,,,,3.405590792153788,0.8005694274435022,0.3445378151260504,0.3416666666666667,-18.011175826693034,14.593235399271409,-19.713971222769928,14.192950685549656
2016-12-10,1163.6,769.08,0.0,0.0,-0.0012207475130515,,,,,,,,,3.319185322259344,0.5547160425273283,0.3140495867768595,0.3140495867768595,-17.63948039635784,14.539648212129237,-19.29907305748751,14.262290190865572
2016-12-11,1163.6,777.0,0.0,0.0,0.0102980184116086,,,,,,,,,3.4429227987879685,1.1223594126536651,0.3140495867768595,0.3360655737704918,-17.14724630824503,14.963764823774111,-18.86870770763901,14.40258511744728
2016-12-12,1156.1,777.0,1.0,-0.00644551392231,0.0,,,,,,,,,2.726775205247733,1.1567001063382492,0.34146341463414637,0.29838709677419356,-17.164473204359183,15.125522683908684,-18.52786080698305,14.54717263073956
2016-12-13,1158.55,777.99,1.0,0.0021191938413632,0.0012741312741312,,,,,,,,,2.785502199006565,0.9786994391507626,0.528,0.5317460317460317,-16.786921932603946,15.158859780208786,-18.179673032107228,14.669510060633405
2016-12-14,1162.25,774.89,1.0,0.0031936472314531,-0.0039846270517616,,,,,,,,,3.4800224427976616,0.152679265790077,0.5317460317460317,0.5317460317460317,-16.00465900535869,14.764934601752202,-17.74467022675752,14.688594968857164
2016-12-15,1126.95,776.75,1.0,-0.0303721230372122,0.0024003406935178,,,,,,,,,-0.4490717733340972,-0.4034823992544289,0.5590551181102362,0.625,-18.02534008509133,14.436418469323144,-17.80080419842428,14.638159668950358
2016-12-16,1131.6,775.88,1.0,0.0041261812857712,-0.0011200514966205,,,,,,,,,-1.9701334828775217,-1.10887189225938,0.6511627906976745,0.6384615384615384,-19.03213762522273,13.945114736288248,-18.04707088378397,14.499550682417937
2016-12-17,1131.6,788.7,0.0,0.0,0.0165231736866526,,,,,,,,,-2.4911644411634626,-0.1209618353106023,0.6384615384615384,0.6384615384615384,-19.604048659511136,14.423949535348813,-18.358466438929405,14.484430453004112
2016-12-18,1131.6,788.4,0.0,0.0,-0.00038037276531,,,,,,,,,-2.3524043269083137,0.202187895171388,0.6384615384615384,0.7175572519083969,-19.8287191432471,14.610797887486228,-18.652516979792946,14.509703939900534
2016-12-19,1136.25,788.67,1.0,0.0041092258748675,0.0003424657534246,,,,,,,,,-1.2085081063329357,0.164029998361002,0.7121212121212122,0.6466165413533834,-19.407834546251024,14.61222268887616,-18.80358049308456,14.530207689695658
2016-12-20,1125.7,793.09,1.0,-0.0092849284928492,0.0056043719172785,,,,,,,,,-1.4318795227464705,0.4307245325997435,0.6343283582089553,0.6148148148148148,-19.6985051948011,14.799410522570495,-18.982565433427865,14.584048256270624
2016-12-21,1133.65,824.21,1.0,0.0070622723638625,0.0392389262252707,,,,,,,,,-0.1360012025711299,4.2813956359972885,0.6148148148148148,0.6148148148148148,-19.06756618503482,17.25992052876893,-18.999565583749256,15.119222710770286
2016-12-22,1131.35,834.97,1.0,-0.0020288448815773,0.0130549253224299,,,,,,,,,0.7362292028472623,7.568161840260068,0.6176470588235294,0.7299270072992701,-18.53942233196972,19.849323860932827,-18.90753693339335,16.065242940802793
2016-12-23,1131.35,901.31,0.0,0.0,0.0794519563577133,,,,,,,,,1.5890847818600875,17.405907801102735,0.6086956521739131,0.6618705035971223,-17.914358944730793,26.943935316492,-18.70890133566084,18.240981415940634
2016-12-24,1131.35,891.61,0.0,0.0,-0.0107621129245209,,,,,,,,,2.381466650648548,21.08890816230829,0.7857142857142857,0.7857142857142857,-17.220484679005494,31.421549017383317,-18.41121800432977,20.87709493622917
2016-12-25,1131.35,892.6,0.0,0.0,0.0011103509381904,,,,,,,,,3.0889789583102143,22.037520018966028,0.7857142857142857,0.6382978723404256,-16.480606155385885,34.65054494808294,-18.025095634540996,23.631784938599925
2016-12-26,1131.35,897.33,0.0,0.0,0.0052991261483307,,,,,,,,,3.699167297095826,21.64967049334993,0.6619718309859155,0.8391608391608392,-15.7131160738561,37.16282899694363,-17.562699722404012,26.337993750268662
2016-12-27,1131.35,930.37,0.0,0.0,0.0368203448006864,,,,,,,,,4.207936626126376,24.00849672493129,0.8680555555555556,0.8680555555555556,-14.932739331075028,41.343304203350726,-17.036707644138215,29.33905584088508
2016-12-28,1134.6,930.34,1.0,0.0028726742387413,-3.2245235766386185e-05,,,,,,,,,5.031692031790925,23.689612034981263,0.8680555555555556,0.8680555555555556,-13.891900124268886,44.14506336274837,-16.40774614016435,32.30025734525774
2016-12-29,1145.9,963.38,1.0,0.0099594570773842,0.0355138981447642,,,,,,,,,7.025688131957555,25.876013344832018,0.8680555555555556,0.8344827586206897,-12.016691057690878,48.47276568577775,-15.529535123669657,35.534759013361736
2016-12-30,1145.9,952.15,0.0,0.0,-0.0116568747534721,,,,,,,,,8.190347690932086,23.808671991375377,0.8356164383561644,0.8435374149659864,-10.4105678168371,50.41517900797135,-14.505741662303144,38.51084301228366
2016-12-31,1145.9,958.12,0.0,0.0,0.0062700204799664,,,,,,,,,8.755474335092106,21.32460345097552,0.8378378378378378,0.8378378378378378,-9.033570202870578,51.83872016914336,-13.411307370416631,41.1764184436556
2017-01-01,1145.9,997.72,0.0,0.0,0.0413309397570242,,,,,,,,,8.895244993554016,22.95333034435083,0.8378378378378378,0.777027027027027,-7.8517792494453715,55.52224990887487,-12.29940174622238,44.04558473669945
2017-01-02,1145.9,1015.97,0.0,0.0,0.0182917050875997,,,,,,,,,8.74080968915506,24.297167654583376,0.7651006711409396,0.7266666666666667,-6.836395690500467,59.23131452081407,-11.206800535077996,47.08273069352238
2017-01-03,1151.0,1013.42,1.0,0.0044506501439915,-0.0025099166313966,,,,,,,,,9.04108563837516,22.681802546230827,0.7284768211920529,0.7549668874172185,-5.556122011093521,61.25885728491664,-10.076664830281102,49.91795601180123
2017-01-04,1164.25,1126.76,1.0,0.011511728931364,0.1118391190227151,,,,,,,,,10.630246287936888,34.0363085030293,0.7549668874172185,0.7549668874172185,-3.4327609003205453,71.19064882619455,-8.74788404428899,54.172494574679895
2017-01-05,1176.7,994.67,1.0,0.0106935795576551,-0.1172299336149668,,,,,,,,,12.81761172693679,21.52174231716606,0.7549668874172185,0.6513157894736842,-0.736876714953496,67.62358352290869,-7.145682578421891,56.86271236432566
2017-01-06,1175.85,999.65,1.0,-0.0007223591399678,0.0050066856344315,,,,,,,,,13.53849124062982,12.148460326689118,0.5947712418300654,0.42207792207792205,1.3158744469717476,64.45550006850635,-5.453371173343163,58.381269905161794
2017-01-07,1175.85,896.83,0.0,0.0,-0.1028559995998598,,,,,,,,,13.380049159986818,-8.55133977390679,0.4129032258064516,0.4129032258064516,2.9091595516485995,53.03668254647005,-3.78086502834481,57.31235243342344
2017-01-08,1175.85,908.14,0.0,0.0,0.0126110857130113,,,,,,,,,12.648275296443176,-20.6787540926108,0.4129032258064516,0.44871794871794873,4.124307031932176,44.38813112554169,-2.199830616289413,54.72750817184709
2017-01-09,1178.5,910.49,1.0,0.002253688820853,0.0025877067412513,,,,,,,,,11.904914614135638,-27.893905451900253,0.36942675159235666,0.3860759493670886,5.240741017545361,37.29381726440943,-0.711716289522458,51.24076999035955
2017-01-10,1189.5,906.05,1.0,0.0093338990241832,-0.004876495074081,,,,,,,,,12.231881010845292,-32.45498341961279,0.389937106918239,0.48125,6.93320934225585,30.95640535310156,0.8172688368332037,47.18389706290795
